n2,h1,blanks,calculated_length,lloc,multi_comments,difficulty,h2,scloc,smell_type,time,comments,bugs,volume,vocabulary,single_comments,loc,n1,effort,length,avg_params,avg_complexity,avg_func_length,max_func_length,maintainability_index
2,1,7,2.0,5,23,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,34,1,2.377443751,3,0,0,0,0,0
10,3,12,12.7548875,20,53,3.75,4,20,LongMethod,8.772984131,0,0.014036775,42.11032383,7,0,85,5,157.9137144,15,0,0,0,0,0
10,2,13,30.52932501,9,39,1.111111111,9,7,LongMethod,3.203177425,0,0.017297158,51.89147428,11,0,59,5,57.65719364,15,0,0,0,0,0
2,1,7,2.0,9,26,0.5,2,8,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,41,1,2.377443751,3,0,0,0,0,0
13,4,8,41.21928095,14,35,2.6,10,14,LongMethod,10.99902533,0,0.025382366,76.14709844,14,0,57,7,197.9824559,20,0,0,0,0,0
1,1,5,0.0,6,22,0.5,1,5,LongMethod,0.055555556,0,0.000666667,2.0,2,0,32,1,1.0,2,0,0,0,0,0
3,2,7,6.754887502,7,22,1.0,3,6,LongMethod,0.644980026,1,0.00386988,11.60964047,5,0,35,2,11.60964047,5,0,0,0,0,0
2,1,7,2.0,3,21,0.5,2,2,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,30,1,2.377443751,3,0,0,0,0,0
1,1,8,0.0,3,25,0.5,1,2,LongMethod,0.055555556,1,0.000666667,2.0,2,1,36,1,1.0,2,0,0,0,0,0
6,3,10,20.26466251,29,36,1.5,6,28,LongMethod,2.641604168,1,0.010566417,31.69925001,9,1,75,4,47.54887502,10,0,0,0,0,0
4,2,7,10.0,9,27,1.0,4,8,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,42,2,15.509775,6,0,0,0,0,0
3,2,10,6.754887502,7,46,1.0,3,6,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,62,2,11.60964047,5,0,0,0,0,0
4,1,8,4.754887502,9,21,0.666666667,3,8,LongMethod,0.444444444,0,0.004,12.0,4,0,37,2,8.0,6,0,0,0,0,0
26,5,9,98.04820237,25,0,3.25,20,25,LongMethod,32.70048734,7,0.06037013,181.1103914,25,7,41,13,588.6087721,39,0,0,0,0,0
5,3,12,16.36452798,18,0,1.5,5,81,LongMethod,2.0,31,0.008,24.0,8,21,114,3,36.0,8,0,0,0,0,0
1,1,2,0.0,7,0,0.5,1,6,LongMethod,0.055555556,1,0.000666667,2.0,2,1,9,1,1.0,2,0,0,0,0,0
4,2,2,10.0,5,0,1.0,4,5,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,7,2,15.509775,6,0,0,0,0,0
12,5,5,49.66338828,26,0,2.727272727,11,28,LongMethod,11.51515152,5,0.025333333,76.0,16,5,38,7,207.2727273,19,0,0,0,0,0
2,1,2,2.0,8,0,0.5,2,8,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,10,1,2.377443751,3,0,0,0,0,0
2,1,3,2.0,4,0,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,7,1,2.377443751,3,0,0,0,0,0
19,3,13,58.05785641,80,0,2.035714286,14,80,LongMethod,15.71726783,8,0.046324579,138.9737366,17,8,101,15,282.9108209,34,0,0,0,0,0
4,1,4,8.0,17,0,0.5,4,17,LongMethod,0.386988016,0,0.004643856,13.93156857,5,0,21,2,6.965784285,6,0,0,0,0,0
53,7,13,232.5286082,60,0,4.6375,40,53,LongMethod,117.3484042,7,0.151825429,455.4762858,47,6,72,29,2112.271276,82,0,0,0,0,0
2,1,13,0.0,53,0,1.0,1,53,LongMethod,0.222222222,0,0.001333333,4.0,2,0,66,2,4.0,4,0,0,0,0,0
39,3,46,171.2198934,213,0,1.772727273,33,250,LongMethod,33.60451251,9,0.11373835,341.2150501,36,9,305,27,604.8812252,66,0,0,0,0,0
2,1,3,2.0,8,3,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,11,1,2.377443751,3,0,0,0,0,0
56,1,6,2.0,17,0,14.0,2,38,LongMethod,138.0678445,4,0.059171933,177.5158001,3,4,48,56,2485.221201,112,0,0,0,0,0
4,1,2,4.754887502,3,0,0.666666667,3,3,LongMethod,0.444444444,0,0.004,12.0,4,0,5,2,8.0,6,0,0,0,0,0
2,1,3,2.0,8,0,0.5,2,7,LongMethod,0.132080208,1,0.001584963,4.754887502,3,2,12,1,2.377443751,3,0,0,0,0,0
6,3,3,16.36452798,6,0,1.8,5,6,LongMethod,2.7,0,0.009,27.0,8,0,9,3,48.6,9,0,0,0,0,0
8,2,2,26.0,5,0,1.0,8,5,LongMethod,2.21461873,1,0.013287712,39.86313714,10,1,8,4,39.86313714,12,0,0,0,0,0
8,3,4,24.40637196,7,0,1.714285714,7,7,LongMethod,3.796489251,0,0.013287712,39.86313714,10,0,11,4,68.33680652,12,0,0,0,0,0
6,2,3,17.509775,5,0,1.0,6,5,LongMethod,1.5,0,0.009,27.0,8,0,8,3,27.0,9,0,0,0,0,0
4,2,2,10.0,3,0,1.0,4,3,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,5,2,15.509775,6,0,0,0,0,0
6,2,4,13.60964047,21,0,1.2,5,22,LongMethod,1.684412953,3,0.008422065,25.2661943,7,3,29,3,30.31943316,9,0,0,0,0,0
4,2,1,10.0,11,0,1.0,4,11,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,12,2,15.509775,6,0,0,0,0,0
8,3,1,20.26466251,11,0,2.0,6,11,LongMethod,4.226566669,0,0.0126797,38.03910002,9,0,12,4,76.07820003,12,0,0,0,0,0
4,2,1,10.0,4,0,1.0,4,5,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,6,2,15.509775,6,0,0,0,0,0
4,2,1,6.754887502,4,0,1.333333333,3,4,LongMethod,1.203962716,0,0.005417832,16.25349666,5,0,5,3,21.67132889,7,0,0,0,0,0
1,1,1,0.0,4,0,0.5,1,4,LongMethod,0.055555556,0,0.000666667,2.0,2,0,5,1,1.0,2,0,0,0,0,0
7,3,3,20.26466251,4,0,1.75,6,4,LongMethod,3.390058682,1,0.011623058,34.86917502,9,1,8,4,61.02105628,11,0,0,0,0,0
8,4,11,32.0,21,39,2.0,8,19,LongMethod,5.178279168,0,0.015534838,46.60451251,12,0,69,5,93.20902502,13,0,0,0,0,0
31,6,20,96.22039776,26,43,4.894736842,19,23,LongMethod,63.14014995,4,0.077397603,232.1928095,25,4,90,19,1136.522699,50,0,0,0,0,0
10,4,9,36.52932501,26,0,2.222222222,9,40,LongMethod,7.309510554,3,0.019735678,59.20703549,13,2,51,6,131.57119,16,0,0,0,0,0
9,4,7,36.52932501,23,0,2.0,9,23,LongMethod,5.756239562,0,0.017268719,51.80615605,13,0,30,5,103.6123121,14,0,0,0,0,0
2,1,4,2.0,9,5,0.5,2,8,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,17,1,2.377443751,3,0,0,0,0,0
2,1,3,0.0,12,0,1.0,1,11,LongMethod,0.222222222,7,0.001333333,4.0,2,7,21,2,4.0,4,0,0,0,0,0
42,3,12,91.1934494,63,0,3.15,20,63,LongMethod,49.87227057,12,0.094994801,284.9844032,23,12,87,21,897.7008702,63,0,0,0,0,0
19,6,3,90.56842503,13,0,3.166666667,18,16,LongMethod,23.39179942,1,0.044321304,132.9639125,24,1,20,10,421.0523896,29,0,0,0,0,0
14,2,1,45.01955001,10,0,1.166666667,12,11,LongMethod,5.182233088,1,0.026651484,79.95445336,14,1,13,7,93.28019559,21,0,0,0,0,0
14,2,1,45.01955001,9,0,1.166666667,12,10,LongMethod,5.182233088,1,0.026651484,79.95445336,14,1,12,7,93.28019559,21,0,0,0,0,0
6,2,2,17.509775,8,3,1.0,6,12,LongMethod,1.5,0,0.009,27.0,8,0,17,3,27.0,9,0,0,0,0,0
4,2,9,10.0,25,32,1.0,4,23,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,64,2,15.509775,6,0,0,0,0,0
12,4,5,41.21928095,33,8,2.4,10,34,LongMethod,9.137651813,4,0.02284413,68.5323886,14,4,51,6,164.4777326,18,0,0,0,0,0
2,1,7,2.0,7,19,0.5,2,6,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,33,1,2.377443751,3,0,0,0,0,0
5,2,2,13.60964047,19,4,1.0,5,18,LongMethod,1.247713299,2,0.00748628,22.45883938,7,2,26,3,22.45883938,8,0,0,0,0,0
1,1,9,0.0,10,35,0.5,1,9,LongMethod,0.055555556,0,0.000666667,2.0,2,0,53,1,1.0,2,0,0,0,0,0
5,3,11,16.36452798,13,38,1.5,5,12,LongMethod,2.0,4,0.008,24.0,8,4,65,3,36.0,8,0,0,0,0,0
7,3,3,9.509775004,58,0,3.5,3,70,LongMethod,6.031579168,9,0.01033985,31.01955001,6,8,81,5,108.568425,12,0,0,0,0,0
1,1,5,0.0,5,9,0.5,1,4,LongMethod,0.055555556,0,0.000666667,2.0,2,0,18,1,1.0,2,0,0,0,0,0
6,3,6,20.26466251,16,35,1.5,6,15,LongMethod,2.641604168,6,0.010566417,31.69925001,9,6,62,4,47.54887502,10,0,0,0,0,0
6,2,2,6.754887502,9,0,2.0,3,7,LongMethod,2.321928095,1,0.006965784,20.89735285,5,2,11,3,41.79470571,9,0,0,0,0,0
14,4,8,32.0,23,3,3.5,8,45,LongMethod,14.63859688,0,0.025094738,75.28421252,12,0,56,7,263.4947438,21,0,0,0,0,0
27,10,12,102.7061493,37,51,7.941176471,17,38,LongMethod,86.00752394,5,0.064983463,194.9503876,27,5,106,14,1548.135431,41,0,0,0,0,0
11,6,8,48.72905595,20,39,3.3,10,18,LongMethod,13.2,3,0.024,72.0,16,3,68,7,237.6,18,0,0,0,0,0
20,7,3,89.13835276,32,4,4.117647059,17,31,LongMethod,32.51427656,5,0.047377946,142.1338375,24,5,43,11,585.256978,31,0,0,0,0,0
7,2,2,13.60964047,13,0,1.4,5,11,LongMethod,2.4018481,0,0.010293635,30.88090414,7,1,14,4,43.2332658,11,0,0,0,0,0
14,5,2,59.71535681,27,4,2.692307692,13,25,LongMethod,13.09784135,0,0.029189475,87.56842503,18,0,31,7,235.7611443,21,0,0,0,0,0
2,1,4,2.0,9,24,0.5,2,13,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,42,1,2.377443751,3,0,0,0,0,0
10,3,3,37.97416845,29,26,1.5,10,31,LongMethod,4.625549648,6,0.018502199,55.50659577,13,6,66,5,83.25989366,15,0,0,0,0,0
4,2,1,6.754887502,26,5,1.333333333,3,25,LongMethod,1.031968042,1,0.004643856,13.93156857,5,1,32,2,18.57542476,6,0,0,0,0,0
4,2,2,10.0,13,0,1.0,4,12,LongMethod,0.861654167,2,0.005169925,15.509775,6,3,17,2,15.509775,6,0,0,0,0,0
20,7,10,94.71013448,29,19,3.888888889,18,30,LongMethod,30.0990679,8,0.046438562,139.3156857,25,8,67,10,541.7832221,30,0,0,0,0,0
12,5,3,49.66338828,11,7,2.727272727,11,10,LongMethod,10.90909091,0,0.024,72.0,16,0,20,6,196.3636364,18,0,0,0,0,0
13,6,2,58.52932501,11,4,3.25,12,10,LongMethod,15.05806251,1,0.0277995,83.39850003,18,1,17,7,271.0451251,20,0,0,0,0,0
8,3,2,24.40637196,8,0,1.714285714,7,7,LongMethod,4.112863356,0,0.014395022,43.18506523,10,1,10,5,74.0315404,13,0,0,0,0,0
38,7,2,160.5329333,27,0,4.586206897,29,30,LongMethod,79.03448565,11,0.1033985,310.1955001,36,12,44,22,1422.620742,60,0,0,0,0,0
15,6,3,68.81274391,22,2,3.214285714,14,21,LongMethod,18.52254898,0,0.034575425,103.7262743,20,0,26,9,333.4058816,24,0,0,0,0,0
7,4,4,27.65148445,8,3,2.0,7,9,LongMethod,4.228194201,0,0.012684583,38.05374781,11,0,16,4,76.10749561,11,0,0,0,0,0
16,4,2,46.05374781,9,2,2.909090909,11,15,LongMethod,15.78541655,5,0.032557422,97.67226489,15,5,24,9,284.1374979,25,0,0,0,0,0
1,1,2,0.0,5,0,0.5,1,5,LongMethod,0.055555556,0,0.000666667,2.0,2,1,8,1,1.0,2,0,0,0,0,0
3,2,2,6.754887502,6,2,1.0,3,5,LongMethod,0.644980026,0,0.00386988,11.60964047,5,1,10,2,11.60964047,5,0,0,0,0,0
15,2,10,10.0,44,0,3.75,4,47,LongMethod,15.61748178,8,0.024987971,74.96391252,6,8,65,14,281.114672,29,0,0,0,0,0
3,2,2,6.754887502,5,0,1.0,3,8,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,10,2,11.60964047,5,0,0,0,0,0
6,3,1,16.36452798,17,0,1.8,5,17,LongMethod,2.7,0,0.009,27.0,8,0,18,3,48.6,9,0,0,0,0,0
11,5,6,31.26112493,8,14,3.928571429,7,5,LongMethod,13.30134896,0,0.020314788,60.94436251,12,0,25,6,239.4242813,17,0,0,0,0,0
8,4,6,23.509775,8,14,2.666666667,6,5,LongMethod,5.905649946,0,0.013287712,39.86313714,10,0,25,4,106.301699,12,0,0,0,0,0
48,6,10,96.22039776,40,24,7.578947368,19,33,LongMethod,140.7821666,0,0.111452549,334.3576457,25,0,67,24,2534.078999,72,0,0,0,0,0
10,4,7,27.65148445,7,19,2.857142857,7,6,LongMethod,8.785858079,0,0.018450302,55.3509059,11,0,32,6,158.1454454,16,0,0,0,0,0
18,5,8,44.82892142,12,18,4.5,10,9,LongMethod,27.34823417,3,0.036464312,109.3929367,15,3,38,10,492.268215,28,0,0,0,0,0
4,2,9,4.0,8,34,2.0,2,7,LongMethod,1.555555556,0,0.004666667,14.0,4,0,50,3,28.0,7,0,0,0,0,0
12,4,16,27.65148445,19,36,3.428571429,7,18,LongMethod,13.17878712,9,0.023062877,69.18863237,11,9,79,8,237.2181681,20,0,0,0,0,0
2,1,9,2.0,6,22,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,36,1,2.377443751,3,0,0,0,0,0
8,4,13,27.65148445,17,37,2.285714286,7,16,LongMethod,5.710807751,0,0.01499087,44.97261104,11,0,66,5,102.7945395,13,0,0,0,0,0
6,2,9,17.509775,12,31,1.0,6,9,LongMethod,1.5,1,0.009,27.0,8,1,50,3,27.0,9,0,0,0,0,0
7,4,9,23.509775,13,33,2.333333333,6,10,LongMethod,4.736823395,1,0.012180403,36.54120904,10,1,53,4,85.2628211,11,0,0,0,0,0
17,7,10,67.75720079,16,16,4.576923077,13,12,LongMethod,28.57274685,2,0.03745671,112.3701305,20,2,40,9,514.3094433,26,0,0,0,0,0
14,5,10,40.13896549,20,38,3.888888889,9,17,LongMethod,18.09668698,1,0.027920603,83.76180829,14,1,66,8,325.7403656,22,0,0,0,0,0
18,8,8,57.21928095,18,24,7.2,10,17,LongMethod,45.03519002,3,0.037529325,112.587975,18,3,52,9,810.6334203,27,0,0,0,0,0
52,13,13,182.7116542,38,51,12.07142857,28,35,LongMethod,287.4369171,0,0.142868053,428.6041604,41,0,99,28,5173.864507,80,0,0,0,0,0
29,7,15,117.7589801,24,49,4.613636364,22,23,LongMethod,56.03239443,0,0.072869715,218.6091448,29,0,87,16,1008.5831,45,0,0,0,0,0
28,6,10,74.11313394,18,27,5.6,15,17,LongMethod,57.39294766,1,0.061492444,184.4773318,21,1,55,14,1033.073058,42,0,0,0,0,0
16,7,15,72.95445336,14,37,4.0,14,11,LongMethod,24.40176346,0,0.036602645,109.8079356,21,0,63,9,439.2317423,25,0,0,0,0,0
18,7,15,83.65148445,15,38,3.9375,16,12,LongMethod,27.70681698,0,0.042219912,126.6597348,23,0,65,10,498.7227057,28,0,0,0,0,0
49,12,31,209.4845559,41,93,8.909090909,33,40,LongMethod,201.1460538,8,0.13546571,406.3971291,45,8,172,25,3620.628969,74,0,0,0,0,0
37,7,9,123.6934094,21,19,5.630434783,23,16,LongMethod,90.55820675,1,0.096502182,289.5065451,30,1,45,22,1630.047722,59,0,0,0,0,0
7,4,12,23.509775,11,33,2.333333333,6,10,LongMethod,4.736823395,1,0.012180403,36.54120904,10,1,56,4,85.2628211,11,0,0,0,0,0
18,5,13,54.62919048,8,25,3.75,12,7,LongMethod,22.99197848,0,0.036787166,110.3614967,17,0,45,9,413.8556127,27,0,0,0,0,0
8,4,8,19.60964047,4,17,3.2,5,3,LongMethod,6.76250667,0,0.0126797,38.03910002,9,0,28,4,121.7251201,12,0,0,0,0,0
11,6,10,39.509775,9,19,4.125,8,8,LongMethod,14.83282022,0,0.021575011,64.72503367,14,0,37,6,266.9907639,17,0,0,0,0,0
5,3,10,12.7548875,9,16,1.875,4,8,LongMethod,2.339462435,3,0.00748628,22.45883938,7,3,37,3,42.11032383,8,0,0,0,0,0
4,2,10,4.0,8,29,2.0,2,7,LongMethod,1.555555556,0,0.004666667,14.0,4,0,46,3,28.0,7,0,0,0,0,0
26,5,15,54.62919048,22,30,5.416666667,12,21,LongMethod,50.43096515,9,0.055861992,167.5859765,17,9,75,15,907.7573727,41,0,0,0,0,0
4,2,9,6.754887502,6,22,1.333333333,3,5,LongMethod,1.031968042,0,0.004643856,13.93156857,5,0,36,2,18.57542476,6,0,0,0,0,0
8,4,13,27.65148445,17,38,2.285714286,7,16,LongMethod,5.710807751,0,0.01499087,44.97261104,11,0,67,5,102.7945395,13,0,0,0,0,0
6,2,9,17.509775,12,29,1.0,6,9,LongMethod,1.5,1,0.009,27.0,8,1,48,3,27.0,9,0,0,0,0,0
7,4,9,23.509775,13,29,2.333333333,6,10,LongMethod,4.736823395,1,0.012180403,36.54120904,10,1,49,4,85.2628211,11,0,0,0,0,0
22,6,12,74.11313394,12,24,4.4,15,11,LongMethod,35.43136054,2,0.048315492,144.946475,21,2,49,11,637.7644898,33,0,0,0,0,0
35,6,11,107.7484409,25,30,5.0,21,24,LongMethod,71.32331253,1,0.085587975,256.7639251,27,1,66,19,1283.819626,54,0,0,0,0,0
36,7,10,106.0900464,23,37,6.3,20,19,LongMethod,96.52421629,1,0.091927825,275.7834751,27,1,67,22,1737.435893,58,0,0,0,0,0
18,8,8,57.21928095,17,27,7.2,10,16,LongMethod,45.03519002,3,0.037529325,112.587975,18,3,54,9,810.6334203,27,0,0,0,0,0
38,11,13,130.2924137,34,46,9.952380952,21,31,LongMethod,163.1084656,0,0.098333333,295.0,32,0,90,21,2935.952381,59,0,0,0,0,0
60,13,15,254.2364029,40,72,10.0,39,38,LongMethod,291.3558078,0,0.174813485,524.4404541,52,0,125,32,5244.404541,92,0,0,0,0,0
37,7,15,141.8629171,26,56,4.980769231,26,25,LongMethod,79.56238289,0,0.095843488,287.5304648,33,0,96,20,1432.122892,57,0,0,0,0,0
34,6,11,90.56842503,18,35,5.666666667,18,17,LongMethod,73.61412015,0,0.077944363,233.8330875,24,0,63,17,1325.054163,51,0,0,0,0,0
49,12,30,209.4845559,41,99,8.909090909,33,40,LongMethod,201.1460538,8,0.13546571,406.3971291,45,8,177,25,3620.628969,74,0,0,0,0,0
35,7,9,117.7589801,20,19,5.568181818,22,16,LongMethod,84.1559334,1,0.090682312,272.0469357,29,1,45,21,1514.806801,56,0,0,0,0,0
9,5,12,40.13896549,11,36,2.5,9,10,LongMethod,7.403190126,1,0.017767656,53.30296891,14,1,59,5,133.2574223,14,0,0,0,0,0
36,8,17,140.0964047,23,26,5.76,25,19,LongMethod,88.7813365,7,0.092480559,277.4416766,33,7,69,19,1598.064057,55,0,0,0,0,0
16,4,15,27.65148445,21,30,4.571428571,7,20,LongMethod,22.84323101,9,0.029981741,89.94522208,11,9,74,10,411.1781581,26,0,0,0,0,0
2,1,9,2.0,6,23,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,37,1,2.377443751,3,0,0,0,0,0
18,5,12,54.62919048,12,24,3.75,12,11,LongMethod,22.99197848,2,0.036787166,110.3614967,17,2,49,9,413.8556127,27,0,0,0,0,0
29,6,11,90.56842503,25,30,4.833333333,18,24,LongMethod,55.40163022,1,0.068774438,206.3233125,24,1,66,16,997.2293439,45,0,0,0,0,0
36,7,10,106.0900464,23,35,6.3,20,19,LongMethod,96.52421629,1,0.091927825,275.7834751,27,1,65,22,1737.435893,58,0,0,0,0,0
36,11,13,118.7643706,34,46,10.42105263,19,31,LongMethod,159.0865583,0,0.091595291,274.7858734,30,0,90,20,2863.558049,56,0,0,0,0,0
56,13,15,234.2230164,40,72,10.11111111,36,38,LongMethod,271.2390077,0,0.160955016,482.8650466,49,0,125,30,4882.302138,86,0,0,0,0,0
33,7,15,129.6905845,25,56,4.8125,24,24,LongMethod,67.55253094,0,0.084221337,252.6640118,31,0,95,18,1215.945557,51,0,0,0,0,0
30,6,11,79.509775,17,35,5.625,16,16,LongMethod,62.71075714,0,0.066891474,200.6744228,22,0,62,15,1128.793628,45,0,0,0,0,0
27,7,9,89.13835276,20,20,5.558823529,17,16,LongMethod,62.30154927,1,0.067246117,201.73835,24,1,46,17,1121.427887,44,0,0,0,0,0
7,4,12,27.65148445,11,36,2.0,7,10,LongMethod,4.228194201,1,0.012684583,38.05374781,11,1,59,4,76.10749561,11,0,0,0,0,0
38,8,17,146.2114327,23,26,5.846153846,26,19,LongMethod,95.8356248,7,0.098357615,295.0728448,34,7,69,20,1725.041246,58,0,0,0,0,0
24,5,15,49.66338828,19,30,5.454545455,11,18,LongMethod,46.06060606,9,0.050666667,152.0,16,9,72,14,829.0909091,38,0,0,0,0,0
5,3,9,9.509775004,6,22,2.5,3,5,LongMethod,2.872180556,0,0.006893233,20.67970001,6,0,36,3,51.69925001,8,0,0,0,0,0
6,2,10,17.509775,12,29,1.0,6,9,LongMethod,1.5,1,0.009,27.0,8,1,49,3,27.0,9,0,0,0,0,0
30,6,12,107.7484409,13,24,4.285714286,21,12,LongMethod,52.07733931,2,0.072908275,218.7248251,27,2,50,16,937.3921076,46,0,0,0,0,0
39,7,11,117.7589801,25,30,6.204545455,22,24,LongMethod,100.4718797,1,0.09715962,291.4788597,29,1,66,21,1808.493834,60,0,0,0,0,0
40,11,13,136.1612434,36,46,10.0,22,33,LongMethod,176.5537942,0,0.105932277,317.7968295,33,0,92,23,3177.968295,63,0,0,0,0,0
54,12,16,235.7693245,41,72,8.756756757,37,39,LongMethod,229.444359,0,0.157211876,471.6356269,49,0,127,30,4129.998463,84,0,0,0,0,0
45,8,15,171.2067179,25,56,6.0,30,24,LongMethod,120.7023328,0,0.120702333,362.1069984,38,0,95,24,2172.641991,69,0,0,0,0,0
40,7,11,106.0900464,17,35,7.0,20,16,LongMethod,110.9473751,0,0.09509775,285.2932501,27,0,62,20,1997.052751,60,0,0,0,0,0
33,7,9,89.13835276,21,18,6.794117647,17,16,LongMethod,91.72172532,1,0.081001004,243.0030125,24,1,44,20,1650.991056,53,0,0,0,0,0
8,4,12,27.65148445,11,36,2.285714286,7,10,LongMethod,5.271514847,1,0.013837726,41.51317942,11,1,59,4,94.88726725,12,0,0,0,0,0
24,7,16,94.71013448,19,26,4.666666667,18,17,LongMethod,43.34265777,6,0.055726274,167.1788228,25,6,65,12,780.1678399,36,0,0,0,0,0
1,1,8,0.0,4,16,0.5,1,3,LongMethod,0.055555556,3,0.000666667,2.0,2,3,30,1,1.0,2,0,0,0,0,0
4,2,9,4.0,8,32,2.0,2,7,LongMethod,1.555555556,0,0.004666667,14.0,4,0,48,3,28.0,7,0,0,0,0,0
24,5,16,59.71535681,19,35,4.615384615,13,18,LongMethod,40.63003848,9,0.05281905,158.4571501,18,9,78,14,731.3406926,38,0,0,0,0,0
26,6,11,84.99664331,15,19,4.588235294,17,14,LongMethod,44.96952768,2,0.058806305,176.4189163,23,2,46,13,809.4514983,39,0,0,0,0,0
39,7,11,123.6934094,25,32,5.934782609,23,24,LongMethod,97.07109657,1,0.098137812,294.4134357,30,1,68,21,1747.279738,60,0,0,0,0,0
36,7,10,106.0900464,23,38,6.3,20,19,LongMethod,96.52421629,1,0.091927825,275.7834751,27,1,68,22,1737.435893,58,0,0,0,0,0
18,8,8,57.21928095,17,24,7.2,10,16,LongMethod,45.03519002,3,0.037529325,112.587975,18,3,51,9,810.6334203,27,0,0,0,0,0
48,12,13,165.2309827,38,51,11.07692308,26,35,LongMethod,238.9825452,0,0.129448879,388.346636,38,0,99,26,4301.685814,74,0,0,0,0,0
43,8,15,164.8814489,25,49,5.931034483,29,24,LongMethod,113.290641,0,0.114607974,343.8239221,37,0,88,23,2039.231538,66,0,0,0,0,0
38,7,10,106.0900464,17,27,6.65,20,16,LongMethod,100.130006,2,0.090342863,271.0285876,27,2,55,19,1802.340108,57,0,0,0,0,0
47,7,9,154.2574223,20,19,5.875,28,15,LongMethod,123.8864329,1,0.126522314,379.5669433,35,1,44,27,2229.955792,74,0,0,0,0,0
36,8,17,134.0391,23,26,6.0,24,19,LongMethod,91.66666667,7,0.091666667,275.0,32,7,69,19,1650.0,55,0,0,0,0,0
4,2,8,10.0,4,17,1.0,4,3,LongMethod,0.861654167,3,0.005169925,15.509775,6,3,31,2,15.509775,6,0,0,0,0,0
2,1,7,2.0,6,22,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,34,1,2.377443751,3,0,0,0,0,0
8,4,16,27.65148445,17,43,2.285714286,7,16,LongMethod,5.710807751,0,0.01499087,44.97261104,11,0,75,5,102.7945395,13,0,0,0,0,0
6,2,8,17.509775,12,26,1.0,6,9,LongMethod,1.5,1,0.009,27.0,8,1,44,3,27.0,9,0,0,0,0,0
7,4,8,23.509775,13,27,2.333333333,6,10,LongMethod,4.736823395,1,0.012180403,36.54120904,10,1,46,4,85.2628211,11,0,0,0,0,0
10,4,10,32.0,10,16,2.5,8,8,LongMethod,7.468671877,2,0.017924813,53.77443751,12,2,36,5,134.4360938,15,0,0,0,0,0
38,8,9,99.05865003,27,26,8.444444444,18,21,LongMethod,130.103529,1,0.092441981,277.3259434,26,1,57,21,2341.863522,59,0,0,0,0,0
38,11,12,118.7643706,35,44,11.0,19,32,LongMethod,176.9206665,1,0.096502182,289.5065451,30,1,89,21,3184.571997,59,0,0,0,0,0
58,13,14,234.2230164,41,67,10.47222222,36,39,LongMethod,290.7258633,1,0.166569725,499.7091761,49,1,121,31,5233.065539,89,0,0,0,0,0
22,5,15,92.32026323,13,68,2.894736842,19,12,LongMethod,25.0698242,1,0.051962908,155.888725,24,1,96,12,451.2568356,34,0,0,0,0,0
22,6,11,53.56352281,17,29,6.0,11,16,LongMethod,44.96209125,0,0.044962091,134.8862738,17,0,56,11,809.3176426,33,0,0,0,0,0
16,7,13,72.95445336,14,34,4.0,14,11,LongMethod,24.40176346,2,0.036602645,109.8079356,21,2,60,9,439.2317423,25,0,0,0,0,0
18,7,15,83.65148445,15,38,3.9375,16,12,LongMethod,27.70681698,2,0.042219912,126.6597348,23,2,67,10,498.7227057,28,0,0,0,0,0
49,12,32,209.4845559,41,115,8.909090909,33,40,LongMethod,201.1460538,8,0.13546571,406.3971291,45,8,195,25,3620.628969,74,0,0,0,0,0
19,6,9,63.61549134,15,18,4.384615385,13,12,LongMethod,32.07729879,1,0.043895251,131.6857529,19,1,40,12,577.3913782,31,0,0,0,0,0
7,4,12,23.509775,11,36,2.333333333,6,10,LongMethod,4.736823395,4,0.012180403,36.54120904,10,4,62,4,85.2628211,11,0,0,0,0,0
10,5,6,27.11941548,10,16,4.166666667,6,8,LongMethod,12.8127097,0,0.018450302,55.3509059,11,0,30,6,230.6287746,16,0,0,0,0,0
8,2,9,21.65148445,26,34,1.142857143,7,24,LongMethod,2.415180953,0,0.0126797,38.03910002,9,0,67,4,43.47325716,12,0,0,0,0,0
11,6,9,35.16125946,12,36,4.714285714,7,9,LongMethod,16.47576732,0,0.020969158,62.90747521,13,0,54,6,296.5638117,17,0,0,0,0,0
